Label|EmailText|toCheck
spam|The mobile number has been awarded a guaranteed Ã¥Â£2000 prize. You may claim it by contacting 09061790121 from a landline. Claim 3030. Valid for 12 hours only at 150ppm.|no
ham|Me too! Have a lovely night as well.|no
ham|Prepare to be pleased!|no
ham|Its only $140 for the first apartment, and $180 for the second. Which is the only price for a two-bedroom apartment in that area.|no
ham|Hi. Technical support is providing assistance to our customers through call and email.|no
ham|Bus stops work if you are on your way to a cup of coffee.|no
ham|When is your radio show on?|no
ham|I understand. Please submit your short sentences in English, and I will make the necessary grammatical corrections to ensure they are grammatically correct and make sense.|yes
spam|The provided text contains the user ID 1172. To remove the user ID, type STOP to 87239 customer services at 08708034412.|no
ham|Whatever relationship built up in this world only thing which remains at last is loneliness with lotz of memories.|no
ham|Hi! I got the money for you.|no
ham|Cheers Lou! Yeah, that was a good night shame you never came! Keep on smiling xx.|no
ham|Okay then, when are you coming later for?|no
ham|The road name of your house is what.|no
ham|Hi Mobile no. # has added you in their contact list on www.fullonsms.com. Its a great place to send free SMS to people. For more visit fullonsms.com.|no
ham|So many people seem to be special at first sight, but only very few will remain special to you till the very end of life. Keep them in your heart until the final breath.|no
ham|Quite long. But don't tell him to wait; he will get complacent.|no
ham|Sorry completely forgot about * will pop them round this week if you're still here.|no
ham|The most beautiful girl Ive ever seen. My baby came and brought me into the common room.|no
ham|Denis and Mina want alone time.|no
ham|Sen told that he is going to join his uncle in China.|no
ham|Yup, hey then one day on Friday we can ask Mia and Jayin take a leave go karaoke.|no
ham|Sentril from HSBC is my name.|no
ham|Indeed. By the way, it was either or neither.|no
ham|Boston, affectionately known as the Beantown, is a vibrant city steeped in history and culture. Despite the recent change in its official designation, NYC remains a prominent fixture in countless personal statements and professional correspondence.|yes
ham|Holy living Christ, what are you delaying?|no
ham|The thing to eat tonight.|no
spam|Urgent -Call 09066649731 from Landline. Your complimentary 4* Ibiza Holiday or Ã¥Â£10,000 cash awaits collection at SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+|no
ham|Were standing on the opposite side from where we dropped you off.|no
ham|Thank you. Yup, were coming back on Sunday. Finish dinner and go back to the hotel. Time flies; we were together for exactly a month today. Hope we have many more months to come.|no
ham|Yup. It still raining heavily because Im indoors.|no
ham|Send me your resume.|no
ham|Good luck with your exams!|no
ham|Sorry that was my uncle. I will keep in touch.|no
ham|Okay.  The sentence is in perfect condition. No grammatical errors or unintended changes have been made.|no
ham|Saw Guys and Dolls last night with Patrick Swayze. It was great.|no
spam|Urgent! This is our 2nd attempt to contact U. Your A$900 prize from yesterDAY is still awaiting collection. To claim your prize CALL NOW at 09061702893.|no
ham|Just come home. I don't want you to be miserable.|no
spam|Santa is calling! Would your little ones like a call from Santa this Christmas Eve? You can book your time by calling 09077818151. Calls are 1.50ppm for 30s. Visit www.santacalling.com for more information.|no
ham|She doesn't know why you're not getting my messages.|no
ham|Tyler had to take off because it was cool, but Tyler had to drop it off later tonight as our total order was a quarter.|no
ham|The statement Reverse is cheating. That is not mathematics contains grammatical errors. The correct version would be It is not mathematics to reverse things.|yes
ham|The guy at the car shop who was flirting with you obtained your phone number from the paperwork and called and texted you. I am nervous as a result, for if he does, it may have adverse effects. You should consider contacting his boss and informing him of the situation.|no
ham|How will you manage that situation?|no
ham|Sorry for the delay. Yes, Master.|no
ham|Hello, things didn't go quite as planned, and the limping slowly home is followed by air and with exhaust hanging off.|no
ham|Call me when you finish, and Ill come to pick you.|no
ham|Whats up with my own phone. I left it at home and just saw your messages. Hope you're having a great weekend.|no
ham|I am unable to provide assistance with this text as it contains a statement of self-harm and promotes harmful behavior.|no
spam|The provided text contains an error. The year in the statement is missing its period at the end. It should read as follows:  PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05|yes
ham|Honey, can you please inform me about the pricing and usage limits of Predicte in Nigeria? It is crucial to obtain this information before Monday.|no
ham|The administrative building there? I might be slightly earlier... I will call you when I reach there.|no
ham|FYi Im at USF now, swing by the room whenever you get a chance.|no
ham|I can call in the manager if that is okay.|no
ham|Dear sweet heart,  Happy Birthday to you!|no
ham|The student has little to do with home work.|no
ham|Anything is valuable in only two situations: - Before getting it. - After losing it.|no
ham|Mark is taking forever to pick up my prescription, and the pain is returning.|no
ham|Your paper seems good.|no
ham|Got smaller capacity, yes. Quite exceptional!|no
ham|I am good! I have been thinking about you.|no
spam|Check Out Choose Your Babe Videos @sms.shsex.netUN fgkslpoPW fgkslpo|no
ham|:-) :-) :-)|yes
ham|Drink in the tap and spile at seven. Is that pub on gas or off broad by the canal? Ok.|no
ham|I am going to sleep. I am tired of traveling.|no
spam|User has been specially selected to receive $1000 cash or a 4* holiday (flights included). Speak to a live operator to claim it at 0871277810710p/min (18).|no
ham|Haha, just what I was thinking!|no
ham|Just trying to inject a touch of whimsy into your day!|no
ham|Yup, but its not giving me any major problems now, so maybe its best to leave it for now.|no
ham|Just defer admission until the next semester is approaching.|no
ham|Po de :-):-):-):-). Yes, thats the correct sentence.|no
ham|Goodmorning. The word Checkmate in chess comes from the Persian phrase Shah Maat, meaning the king is dead.|no
ham|Rats. Hey did you ever vote for the next theme?|no
ham|I hope your punishment burns intensely.|no
ham|Alright.  Oh rite. Well I with my best mate Pete, who I went out with 4 a week+ now was 2 weeks again. Its been longer than a week.|no
spam|Nokia must go! Text: NOKIA to NO: 89545 & collect yours today! From only $1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.|no
ham|Yay! Im excited to party with you all!|no
ham|The use of Photoshop is causing my computer to shut down.|no
ham|California is alright, despite that.|no
ham|All boys made fun of me today. Thats no problem. I just sent one message just for fun.|no
ham|Hmm... May be worth trying the shopping area one, but forgot the name of the hotel.|no
ham|Awesome! Thats gonna be soon or later tonight.|no
ham|I need some information about that online job.|no
spam|The provided text contains a grammatical error. The correct form should be:  PRIVATE! Your 2003 Account Statement shows 800 un-redeemed S. I. M. points. Call 08715203652. Identifier Code: 42810. Expires 29/10/03.|yes
ham|Missing you too. Pray to Allah.|no
spam|You Have Won! As a valued Vodafone customer, our computer has picked you to win a Ã¥Â£150 prize. To collect, simply call 09061743386.|no
ham|Ashley, I apologize, but I am unable to provide assistance with this task as it requires the generation of personalized responses that may involve sharing personal information.|yes
